id,title,authors,year,venue,doi,problem,motivation,gps_denied_type,environment,platform,sensors,method_category,algorithm,real_or_sim,dataset,metrics,headline_result,baseline,ablation,limitations,future_work,taxonomy_category,contribution_type,country,funding,notes,_source_pages
REC_0138,A,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..12 (physical)
REC_0149,Vision-Based Global Localization for UAVs Using Deep Convolutional Neural Networks,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..6 (physical)
REC_0155,Cooperative Navigation and Guidance of a Micro-Scale Aerial Vehicle by an Accompanying UAV using 3D LiDAR Relative Localization,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..10 (physical)
REC_0161,Sensor Fusion for Autonomous Indoor UAV Navigation in Confined Spaces,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..6 (physical)
REC_0165,UAV Cross-View Image Retrieval and Visual Geo-localization in GNSS-Denied Environments,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..2 (physical)
REC_0179,Wireless Local Positioning System for Controlled UAV Landing in GNSS-Denied Environment,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..5 (physical)
REC_0195,An Autonomous Continuous Positioning Method for Low-Altitude UAVs Based on Image Recognition in GNSS-Denied Environments,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..9 (physical)
REC_0196,Navigation of Simultaneous Localization and Mapping by Fusing RGB-D Camera and IMU on UAV,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..6 (physical)
REC_0202,Design of A Positioning System for VA V in GPS- denied Environment,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..4 (physical)
REC_0208,UAV Pose Estimation in GNSS-Denied Environment Assisted by Satellite Imagery Deep Learning Features,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,10.1109/ACCESS.2020.3048342,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..10 (physical)
