id,title,authors,year,venue,doi,problem,motivation,gps_denied_type,environment,platform,sensors,method_category,algorithm,real_or_sim,dataset,metrics,headline_result,baseline,ablation,limitations,future_work,taxonomy_category,contribution_type,country,funding,notes,_source_pages
REC_1137,"Integrated Guidance, Navigation, and Control System for a UAV in a GPS Denied Environment",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..8 (physical)
REC_1140,Automation in Construction UAV navigation in large-scale GPS-denied bridge environments using fiducial marker-corrected stereo visual-inertial localisation,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..21 (physical)
REC_1142,Measurement Dual Quaternion-Based Unscented Kalman Filter with Visual Inertial Odometry for navigation in GPS-denied environments,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..13 (physical)
REC_1146,"MICRO-RADAR AND UWB AIDED UAV NAVIGATION IN GNSS DENIED ENVIRONMENT S. Zahran , M.M. Mostafa , A. Masiero , A. M. Moussa , A. Vettore , N. El-Sheimy Department of Geomatics, University of Calgary, Calgary, Canada – (shady.zahran1, mostafa.mostafa, elsheimy)@ucalgary.ca Interdepartmental Research Center of Geomatics (CIRGEO), University of Padova, Viale dell’Università 16, Legnaro (PD) 35020, Italy – (masiero@dei.unipd.it , antonio.vettore@unipd.it) Department of Electrical Engineering, Port-Said University, Port Said, Egypt - amelsaye@ucalgary.ca Commission I, WG I/6 KEY WORDS: Micro-Radar, Ultra-Wideband, Multi-Sensor Fusion, Extended Kalman Filter, Global Navigation Satellite System, Inertial Measurement Unit. ABSTRACT: During the last decade, the number of applications of UAVs has continuously increased, making the global UAV market one of those with the highest rate of growth. The worldwide increasing usage of UAVs is causing an ever-growing demand for efficient solutions in order to make them usable in every kind of working condition. In fact, nowadays the main restriction to the usage of UAVs is probably the need of reliable position estimates provided by using the Global Navigation Satellite System (GNSS): since UAVs mostly rely on the integration of GNSS/Inertial Navigation System (INS) to properly fulfil their tasks, they face a major challenge while navigating in GNSS denied environments. The goal of this paper is that of investigating possible strategies to reduce such main restriction to UAV usage, i.e. enabling flights in GNSS denied environment by providing position estimates with accuracy quite comparable to that of standard GNSS receivers currently mounted on commercialized drones. To be more specific, this paper proposes the combined use of a novel Frequency Modulated Continuous Wave (FMCW) Radar, a set of Ultra-Wideband (UWB) devices, and Inertial Measurement Unit (IMU) measurements in order to compensate for the unavailability of the GNSS signal units. A 24-GHz micro FMCW radar and a UWB device have been attached to a quadcopter during the flight. The radar receives the reflections from ground scatterers, whereas the UWB system provides range measurements between a UWB rover mounted on the UAV and a set of UWB anchors distributed along the flying area. 1. INTRODUCTION navigation state, and constructing a map for the surrounding simultaneously (Cadena et al., 2016). During the past decade, there has been an enormous increase in Camera is also considered as a viable solution to aid in navigation the applications utilizing fully autonomous Unmanned Aerial during the GNSS outage periods, as it is characterized by features Vehicles (UAVs). Despite initially these applications were that makes it suitable for small and micro UAVs like light weight, mostly restricted to military fields like border surveillance, troops small size, and low power consumption, also it provides rich enforcement, combat, target, and decoy, they have been quite information like features and colors. Visual information provided recently extended to many civilian applications, such as by a camera can be used for 3D surrounding construction, firefighting, traffic monitoring, and commercial UAVs. This obstacle avoidance, and position estimation. Position estimation wide variety of applications makes the UAVs autonomous can be classified into two groups; Vision Aided Navigation navigation a challenging task, as the UAVs mainly depends on (VAN) and Vision-Based Navigation (VBN), VBN mainly the integration between GNSS and IMU to navigate depends on the camera only while VAN depends on the autonomously, but during the lack or unavailability of the GNSS integration between camera and other sensors like IMU (Mostafa, signals, the UAVs lose its ability to navigate autonomously, due Moussa, El-Sheimy, & Sesay, 2017). One of the algorithms to the massive drift exhibited by the IMU when working in dead mostly used for exploiting camera in UAV navigation is Visual reckoning mode. GNSS signals may be unavailable due to Odometry (VO), which depends on the extraction of the vehicle jamming, spoofing, blockage, or multipath. So, another aiding velocity from matching features of successive images (Aqel, system must be integrated with the IMU, to yield a reliable Marhaban, Saripan, & Ismail, 2016) (Nistér, Naroditsky, & navigation solution that makes the UAV capable of fulfilling its Bergen, 2004). One of the biggest problems facing using a single assigned tasks in a wider range of working conditions. camera is the loss of scale information: despite this issue can Different sensors and methods were utilized to aid the navigation usually be resolved by using stereo/multiple cameras solution during GNSS outage, Light Detection and Ranging (Schauwecker & Zell, 2014), this solution is not so effective for sensor (LIDAR) is one of the main utilized sensors to be small and micro UAVs, because its accuracy mainly depends on integrated with IMU during these periods (Kumar, Patil, Patil, the base distance between the cameras, which is necessarily Park, & Chai, 2017). The main drawback facing the use of limited in such cases. Regardless of using single/multiple LIDAR with small and micro UAVs, is the weight, size, power cameras, this sensor performance is still greatly sensitive to consumption, and high computational cost. A common approach certain environmental factors, like light variation or featureless that utilizes LIDARs to aid the vehicle to navigate is scenes. Simultaneous Localization and Mapping (SLAM) (Mohamed, Other sensor which is much more superior to cameras or LIDAR, Moussa, Elhabiby, El-Sheimy, & Sesay, 2016) (Gao, Liu, Atia, because it is more immune to environmental changes is Radar & Noureldin, 2015), SLAM is a method to determine the vehicle (Barrett & Alvarez, 2017). In the past Radar was not used with small/micro UAVs due to its weight, size, and power Corresponding author.",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..8 (physical)
REC_1148,HighTech and Innovation Journal UAV-Based Structural Health Monitoring Using a Two-Stage CNN Model with Lighthouse Localization in GNSS-Denied Environments,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..13 (physical)
REC_1150,NaviLoc: Trajectory-Level Visual Localization for GNSS-Denied UAV Navigation,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..17 (physical)
REC_1159,GPS-Denied Navigation Aided by Synthetic Aperture Radar Using the Range-Doppler Algorithm,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,10.33012/navi.533,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..29 (physical)
REC_1160,Towards Large-Scale Relative Localization in Multi-Robot Systems with Dynamic UWB Role Allocation arXiv:2203.03893v1 [cs.RO] 8 Mar 2022,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..8 (physical)
REC_1163,Results in Engineering A comparative study of TERCOM-EKF and ViSensorRF for UAV localization in GNSS-denied environments,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..15 (physical)
REC_1165,U,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..17 (physical)
