id,title,authors,year,venue,doi,problem,motivation,gps_denied_type,environment,platform,sensors,method_category,algorithm,real_or_sim,dataset,metrics,headline_result,baseline,ablation,limitations,future_work,taxonomy_category,contribution_type,country,funding,notes,_source_pages
REC_1438,3D Motion Planning for UAVs in GPS-Denied Unknown Forest Environment,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..6 (physical)
REC_1439,Vehicular Communications 3D map and mmWave radar-based self-localization for UAVs in GNSS-denied environments,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..14 (physical)
REC_1443,Study on angle-only relative navigation for unmanned aerial vehicle formation in GPS-denied environment,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,10.1177/09544100221149235,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..14 (physical)
REC_1451,Vision-model-based Real-time Localization of Unmanned Aerial Vehicle for Autonomous Structure Inspection under GPS-denied Environment,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..8 (physical)
REC_1453,Preprint not peer reviewed,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..38 (physical)
REC_1454,Adaptive UAV Visual Localisation Based on Improved Gradient-Damping Newton Method,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..20 (physical)
REC_1455,applied sciences Cross-Modal Images Matching Based Enhancement to MEMS INS for UAV Navigation in GNSS Denied Environments,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,10.3390/app13148238,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..20 (physical)
REC_1459,"Title Automatic UAV inspection of tunnel infrastructure in GPS-denied underground environment Authors Zhang, Ran;Ouyang, Aohui;Li, Zili Publication date 2022-06-16 Original Citation Zhang, R., Ouyang, A. and Li, Z. (2022) ‘Automatic UAV inspection of tunnel infrastructure in GPS-denied underground environment’, in Rizzo, P. and Milazzo, A. (eds) European Workshop on Structural Health Monitoring. EWSHM 2022. Lecture Notes in Civil Engineering, vol 254, pp. 519-526. Springer, Cham. doi: 10.1007/978-3-031-07258-1_53 Type of publication Conference item Link to publisher's 10.1007/978-3-031-07258-1_53 version Rights © 2022, the Authors, under exclusive license to Springer Nature Switzerland AG. This is a post-peer-review, pre-copyedit version of an article published in Lecture Notes in Civil Engineering. The final authenticated version is available online at: https:// doi.org/10.1007/978-3-031-07258-1_53 Download date 2026-09-17 18:28:19 Item downloaded https://hdl.handle.net/10468/13359 from",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,10.1007/978-3-031-07258-1_53,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..11 (physical)
REC_1463,"This may be the author’s version of a work that was submitted/accepted for publication in the following source: Zhu, Xiaolong , Vanegas Alvarez, Fernando , & Gonzalez, Luis Felipe (2022) Decentralised Multi-UAV Cooperative Searching Multi-Target in Cluttered and GPS-Denied Environments. In Proceedings of the 2022 IEEE Aerospace Conference (AERO). Institute of Electrical and Electronics Engineers Inc., United States of America. This ﬁle was downloaded from: https://eprints.qut.edu.au/226555/ © 2022 IEEE Notice : Please note that this document may not be the Version of Record (i.e. published version) of the work. Author manuscript versions (as Sub- mitted for peer review or as Accepted for publication after peer review) can be identiﬁed by an absence of publisher branding and/or typeset appear- ance. If there is any doubt, please refer to the published source. https://doi.org/10.1109/AERO53065.2022.9843665",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..11 (physical)
REC_1474,U,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,1..15 (physical)
